id,url
72401731,3-BHK-1310-Sq-ft-Multistorey-Apartment-FOR-Sale-Wakad-in-Pune&id=4d423732343031373331
75555209,2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Viman-Nagar-in-Pune&id=4d423735353535323039
75666699,3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Shankar-Kalat-Nagar-in-Pune&id=4d423735363636363939
74079347,2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Hill-&-Dales-in-Pune-r1&id=4d423734303739333437
62198463,3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Mundhwa-in-Pune&id=4d423632313938343633
75667515,3-BHK-1569-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondhwa-in-Pune&id=4d423735363637353135
75667513,3-BHK-1569-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondhwa-in-Pune&id=4d423735363637353133
71743103,3-BHK-1054-Sq-ft-Multistorey-Apartment-FOR-Sale-Koregaon-Park-Annexe-in-Pune&id=4d423731373433313033
75310915,2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Kalyani-Nagar-in-Pune&id=4d423735333130393135
75554593,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423735353534353933
71400203,3-BHK-1523-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423731343030323033
74601515,3-BHK-1551-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423734363031353135
75298901,3-BHK-1470-Sq-ft-Multistorey-Apartment-FOR-Sale-Wagholi-in-Pune&id=4d423735323938393031
74351823,3-BHK-1455-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423734333531383233
75573407,4-BHK-1769-Sq-ft-Multistorey-Apartment-FOR-Sale-Tathawade-in-Pune&id=4d423735353733343037
75955475,3-BHK-1748-Sq-ft-Multistorey-Apartment-FOR-Sale-Warje-in-Pune&id=4d423735393535343735
76116301,2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423736313136333031
72876425,3-BHK-1523-Sq-ft-Multistorey-Apartment-FOR-Sale-Anand-Nagar-Keshav-Nagar-in-Pune&id=4d423732383736343235
73233309,3-BHK-1637-Sq-ft-Multistorey-Apartment-FOR-Sale-Ram-Nagar-Baner-in-Pune&id=4d423733323333333039
71188677,2-BHK-1256-Sq-ft-Multistorey-Apartment-FOR-Sale-Joggers-Park-in-Pune&id=4d423731313838363737
74132975,2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Koregaon-Park-in-Pune&id=4d423734313332393735
71069507,2-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Magarpatta-City-in-Pune-r1&id=4d423731303639353037
71070083,2-BHK-1210-Sq-ft-Multistorey-Apartment-FOR-Sale-Hadapsar-in-Pune&id=4d423731303730303833
74171925,4-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Sale-Undri-in-Pune&id=4d423734313731393235
75092279,3-BHK-1675-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423735303932323739
71986277,3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-EON-Free-Zone-in-Pune&id=4d423731393836323737
72523605,3-BHK-1716-Sq-ft-Multistorey-Apartment-FOR-Sale-Wakad-in-Pune&id=4d423732353233363035
75682721,2-BHK-1540-Sq-ft-Multistorey-Apartment-FOR-Sale-Hadapsar-in-Pune&id=4d423735363832373231
75698203,3-BHK-1412-Sq-ft-Multistorey-Apartment-FOR-Sale-Pradhikaran-Nigdi-in-Pune&id=4d423735363938323033
74437493,2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Viman-Nagar-in-Pune&id=4d423734343337343933
72050327,2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423732303530333237
52198397,3-BHK-1508-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423532313938333937
75488449,2-BHK-1360-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423735343838343439
75099507,3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423735303939353037
72021365,3-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Pune&id=4d423732303231333635
66427161,3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune-r7&id=4d423636343237313631
73156703,3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Sun-City-in-Pune&id=4d423733313536373033
75849743,2-BHK-1200-Sq-ft-Penthouse-FOR-Sale-Viman-Nagar-in-Pune&id=4d423735383439373433
76004685,3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Pune&id=4d423736303034363835
74640549,3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423734363430353439
73797993,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423733373937393933
72381229,3-BHK-1091-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423732333831323239
72934137,3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Pimple-Saudagar-in-Pune&id=4d423732393334313337
71718507,2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423731373138353037
73398341,3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Pune&id=4d423733333938333431
75030959,2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Hadapsar-in-Pune&id=4d423735303330393539
72977283,2-BHK-1260-Sq-ft-Multistorey-Apartment-FOR-Sale-Hadapsar-in-Pune&id=4d423732393737323833
70963601,3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Bavdhan-in-Pune&id=4d423730393633363031
73829541,2-BHK-1140-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423733383239353431
70688841,2-BHK-965-Sq-ft-Multistorey-Apartment-FOR-Sale-Rasta-Peth-in-Pune&id=4d423730363838383431
70685045,3-BHK-1444-Sq-ft-Multistorey-Apartment-FOR-Sale-Punawale-in-Pune&id=4d423730363835303435
55097815,3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423535303937383135
75645371,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423735363435333731
45400059,2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhusari-Colony-in-Pune&id=4d423435343030303539
75821403,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423735383231343033
68146257,3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Wanowrie-in-Pune&id=4d423638313436323537
75162059,3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-Manjari-Khurd-in-Pune&id=4d423735313632303539
74549811,2-BHK-1159-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423734353439383131
75659541,2-BHK-1170-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423735363539353431
75824263,2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-EON-Free-Zone-in-Pune&id=4d423735383234323633
